_id,pin,address,block_lot,sale_price,act77_gent_date,last_payment_date,treasury_sale_date,partition_latest_sale_date,latitude,longitude,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
281861,0011G00035000000,"140 MOULTRIE ST, PITTSBURGH, PA 15219",0011G00035,22500,2001-08-06,2005-12-02,2016-08-19,2016-08-19,40.43919023447474,-79.97380888995781,West Oakland,6,4,2-1,4,3,Central,Schenley
281862,0011H00046000000,"3100 TERRACE ST, PITTSBURGH, PA 15213",0011H00046,10,2002-06-10,2009-03-19,2016-08-19,2016-08-19,40.439850940167645,-79.96744931721541,West Oakland,6,4,2-10,4,3,Central,Schenley
281863,0010K00100000000,"112 WOOSTER ST, PITTSBURGH, PA 15219",0010K00100,10356,1988-10-27,1988-10-27,2009-11-20,2016-07-27,40.44615459441434,-79.97858468553697,Middle Hill,6,5,2-1,2,3,Central,Schenley
281864,0026L00139000000,"BIGELOW BLVD, PITTSBURGH, PA 15213",0026L00139,9815,1987-02-04,1987-02-04,2016-04-29,2016-04-29,40.45699359367489,-79.95545425692131,Upper Hill,6,5,2-23,2,3,Central,Schenley
281865,0027B00262000000,"LYON ST, PITTSBURGH, PA 15219",0027B00262,1753,2002-02-19,2012-03-26,2016-04-29,2016-04-29,40.45174444410997,-79.96102827013594,Upper Hill,6,5,2-22,2,3,Central,Schenley
281866,0027B00026000000,"916 CLARISSA ST, PITTSBURGH, PA 15219",0027B00026,1443,2002-11-27,2013-01-03,2016-04-29,2016-04-29,40.452301950698654,-79.9580096261651,Upper Hill,6,5,2-22,2,3,Central,Schenley
281867,0026P00085000000,"804 CLARISSA ST, PITTSBURGH, PA 15219",0026P00085,40907,1995-02-08,2016-03-16,2016-04-29,2016-04-29,40.45287558974632,-79.95968258627512,Upper Hill,6,5,2-22,2,3,Central,Schenley
281868,0027B00267000000,"CHEROKEE ST, PITTSBURGH, PA 15219",0027B00267,6721,1999-04-30,2009-02-25,2016-04-29,2016-04-29,40.45183612354752,-79.96132635298937,Upper Hill,6,5,2-22,2,3,Central,Schenley
281869,0027B00070000000,"770 BRYN MAWR RD, PITTSBURGH, PA 15219",0027B00070,13916,1994-02-10,1994-02-10,2016-04-29,2016-04-29,40.45232811095807,-79.96068501247363,Upper Hill,6,5,2-22,2,3,Central,Schenley
281870,0026N00031000000,"3365 MILWAUKEE ST, PITTSBURGH, PA 15219",0026N00031,10954,2002-10-23,2005-02-02,2016-04-29,2016-04-29,40.453856128066604,-79.96244625874253,Upper Hill,6,5,2-22,2,3,Central,Schenley
281871,0027B00299000000,"822 CHEROKEE ST, PITTSBURGH, PA 15219",0027B00299,20110,2001-01-30,2001-01-30,2016-04-29,2016-04-29,40.451080349518456,-79.96016633391605,Upper Hill,6,5,2-22,2,3,Central,Schenley
281872,0027B00172000000,"760 ANAHEIM ST, PITTSBURGH, PA 15219",0027B00172,3429,2002-08-06,2002-08-06,2016-04-29,2016-04-29,40.452027946240726,-79.9611884717063,Upper Hill,6,5,2-22,2,3,Central,Schenley
281873,0026P00047000000,"3396 MILWAUKEE ST, PITTSBURGH, PA 15219",0026P00047,13406,2002-12-23,2007-02-06,2016-04-29,2016-04-29,40.45393534732841,-79.96152045776687,Upper Hill,6,5,2-22,2,3,Central,Schenley
281874,0010F00137000C00,"BLOOMER WAY, PITTSBURGH, PA 15219",0010F00137C,15987,1995-01-23,2016-03-16,2016-04-29,2016-04-29,40.44869887349349,-79.97630461350725,Middle Hill,6,5,2-5,2,3,Central,Schenley
281875,0010F00137000A00,"2258 BEDFORD AVE, PITTSBURGH, PA 15219",0010F00137A,22359,2001-02-07,2013-06-28,2016-04-29,2016-04-29,40.448841292650336,-79.9764728627677,Middle Hill,6,5,2-5,2,3,Central,Schenley
281876,0010F00146000000,"BLOOMER WAY, PITTSBURGH, PA 15219",0010F00146,29524,1996-02-02,1996-02-02,2016-04-29,2016-04-29,40.44838516695071,-79.97693347812624,Middle Hill,6,5,2-5,2,3,Central,Schenley
281877,0010D00048000000,"BEDFORD AVE, PITTSBURGH, PA 15219",0010D00048,23787,1994-07-20,1994-07-20,2016-04-29,2016-04-29,40.451406545664526,-79.97027850324518,Bedford Dwellings,6,5,2-5,2,3,Central,Schenley
281878,0010C00086000000,"2630 BEDFORD AVE, PITTSBURGH, PA 15219",0010C00086,10774,2002-05-15,2004-02-10,2016-04-29,2016-04-29,40.45137957427185,-79.97034306384317,Bedford Dwellings,6,5,2-5,2,3,Central,Schenley
281879,0010C00084000000,"BEDFORD AVE, PITTSBURGH, PA 15219",0010C00084,13490,2001-05-07,2001-05-07,2016-04-29,2016-04-29,40.45132491775731,-79.97045653992076,Bedford Dwellings,6,5,2-5,2,3,Central,Schenley
281880,0010D00051000000,"2702 BEDFORD AVE, PITTSBURGH, PA 15219",0010D00051,21764,1996-11-27,1996-11-27,2016-04-29,2016-04-29,40.4515784561378,-79.97005893113929,Bedford Dwellings,6,5,2-5,2,3,Central,Schenley
281881,0027B00392000000,"826 SHAWNEE ST, PITTSBURGH, PA 15219",0027B00392,1,2002-04-24,2013-12-31,2016-10-28,2016-10-28,40.45052586774902,-79.96036301474393,Upper Hill,6,5,2-22,2,3,Central,Schenley
281882,0026K00255000000,"3448 WEBSTER AVE, PITTSBURGH, PA 15219",0026K00255,15000,2002-02-22,2011-02-01,2016-10-28,2016-10-28,40.45566827313825,-79.96044272234768,Upper Hill,6,5,2-22,2,3,Central,Schenley
281883,0027B00365000000,"749 SHAWNEE ST, PITTSBURGH, PA 15219",0027B00365,7500,2006-12-27,2009-01-31,2016-10-28,2016-10-28,40.45124467653727,-79.96139463189475,Upper Hill,6,5,2-22,2,3,Central,Schenley
281884,0026K00256000000,"3450 WEBSTER AVE, PITTSBURGH, PA 15219",0026K00256,8500,1999-04-30,2015-12-31,2016-10-28,2016-10-28,40.45569407276302,-79.96039718646844,Upper Hill,6,5,2-22,2,3,Central,Schenley
281885,0027B00393000000,"828 SHAWNEE ST, PITTSBURGH, PA 15219",0027B00393,0,2002-10-28,2005-03-31,2016-10-28,2016-10-28,40.45050921388496,-79.960271893621,Upper Hill,6,5,2-22,2,3,Central,Schenley
281886,0010M00227000000,"2562 CENTRE AVE, PITTSBURGH, PA 15219",0010M00227,1,2002-03-05,2009-10-29,2016-10-28,2016-10-28,40.44619637709759,-79.96837340282877,Terrace Village,6,5,2-5,2,3,Central,Schenley
281887,0022F00254000000,"WARNER ST, PITTSBURGH, PA 15233",0022F00254,4251,1999-01-28,1999-01-28,2016-04-29,2016-04-29,40.458000293197394,-80.02791737296111,Manchester,6,21,1-8,1,1,Northern,Riverview
281888,0022G00103000000,"LAMONT ST, PITTSBURGH, PA 15212",0022G00103,8483,1989-02-02,1989-02-02,2016-04-29,2016-04-29,40.459806922037686,-80.02218100752356,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
281889,0022G00108000000,"LAMONT ST, PITTSBURGH, PA 15212",0022G00108,20275,1996-08-29,1996-08-29,2016-04-29,2016-04-29,40.459754118921296,-80.02247054629686,California-Kirkbride,6,21,1-9,1,1,Northern,Riverview
281890,0046N00023000000,"CHAUTAUQUA ST, PITTSBURGH, PA 15214",0046N00023,12183,1994-07-21,1994-07-21,2016-04-29,2016-04-29,40.46484587556549,-80.01492703707945,Perry South,6,25,1-12,1,1,Northern,Riverview
281891,0022C00162000000,"LAMONT ST, PITTSBURGH, PA 15212",0022C00162,10260,2002-06-20,2008-10-27,2016-04-29,2016-04-29,40.46021042142217,-80.02145487038102,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
281892,0022G00163000000,"KIRKBRIDE ST, PITTSBURGH, PA 15212",0022G00163,3524,1999-05-28,1999-05-28,2016-04-29,2016-04-29,40.45958831032869,-80.02083146359504,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
281893,0022G00071000000,"KIRKBRIDE ST, PITTSBURGH, PA 15212",0022G00071,7429,1999-04-30,1999-04-30,2016-04-29,2016-04-29,40.45984196530184,-80.0210950031521,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
281894,0022G00182000000,"LYSLE ST, PITTSBURGH, PA 15212",0022G00182,6314,1993-09-15,1993-09-15,2016-04-29,2016-04-29,40.45950241408527,-80.0205080374974,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
281895,0022G00178000000,"LYSLE ST, PITTSBURGH, PA 15212",0022G00178,22239,1999-08-13,1999-08-13,2016-04-29,2016-04-29,40.45945518279037,-80.02079278391723,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
281896,0022H00181000000,"BRIGHTON PL, PITTSBURGH, PA 15212",0022H00181,1183,2002-02-11,2011-03-16,2016-04-29,2016-04-29,40.459493833529386,-80.01736223170809,California-Kirkbride,6,25,1-21,1,1,Northern,Riverview
281897,0022H00186000000,"BRIGHTON PL, PITTSBURGH, PA 15212",0022H00186,4469,1992-02-29,1992-02-29,2016-04-29,2016-04-29,40.459206105876255,-80.01739543083708,California-Kirkbride,6,25,1-21,1,1,Northern,Riverview
281898,0022H00182000000,"BRIGHTON PL, PITTSBURGH, PA 15212",0022H00182,7045,,,2016-04-29,2016-04-29,40.45944274594455,-80.01734568013505,California-Kirkbride,6,25,1-21,1,1,Northern,Riverview
281899,0022G00162000000,"KIRKBRIDE ST, PITTSBURGH, PA 15212",0022G00162,15633,1991-02-25,1991-02-25,2016-04-29,2016-04-29,40.459577881181126,-80.02089151018006,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
281900,0022G00068000000,"KIRKBRIDE ST, PITTSBURGH, PA 15212",0022G00068,14266,1997-12-08,1997-12-08,2016-04-29,2016-04-29,40.45992388182406,-80.0210365398129,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
281901,0022G00167000000,"KIRKBRIDE ST, PITTSBURGH, PA 15212",0022G00167,8604,1993-09-15,1993-09-15,2016-04-29,2016-04-29,40.459640480230014,-80.02054980378969,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
281902,0023E00027000000,"608 REDKNAP ST, PITTSBURGH, PA 15212",0023E00027,4000,1995-05-18,1995-05-18,2016-08-19,2016-08-19,40.45966070413176,-80.01476313787533,Central Northside,6,25,1-21,1,1,Northern,Riverview
281903,0023E00096000000,"MONTEREY ST, PITTSBURGH, PA 15212",0023E00096,2000,1993-07-21,1993-07-21,2016-08-19,2016-08-19,40.45949016615496,-80.01422145451667,Central Northside,6,25,1-21,1,1,Northern,Riverview
281904,0023E00028000000,"606 REDKNAP ST, PITTSBURGH, PA 15212",0023E00028,10000,1995-05-18,1995-05-18,2016-08-19,2016-08-19,40.459682316580775,-80.01465041752412,Central Northside,6,25,1-21,1,1,Northern,Riverview
281905,0023E00026000000,"REDKNAP ST, PITTSBURGH, PA 15212",0023E00026,0,1991-02-14,1991-02-14,2016-08-19,2016-08-19,40.459648324889386,-80.01483556617897,Central Northside,6,25,1-21,1,1,Northern,Riverview
281906,0023E00095000000,"MONTEREY ST, PITTSBURGH, PA 15212",0023E00095,3600,1990-11-15,1990-11-15,2016-08-19,2016-08-19,40.45943343310452,-80.01420237680344,Central Northside,6,25,1-21,1,1,Northern,Riverview
281907,0023E00093000000,"1716 MONTEREY ST, PITTSBURGH, PA 15212",0023E00093,0,1988-02-24,1988-02-24,2016-08-19,2016-08-19,40.459320113715926,-80.01416607189006,Central Northside,6,25,1-21,1,1,Northern,Riverview
281908,0023E00094000000,"1718 MONTEREY ST, PITTSBURGH, PA 15212",0023E00094,0,1987-04-14,1987-04-14,2016-08-19,2016-08-19,40.459377183223374,-80.0141843811371,Central Northside,6,25,1-21,1,1,Northern,Riverview
281909,0023B00220000000,"PERRYSVILLE AVE, PITTSBURGH, PA 15212",0023B00220,750,1980-12-01,1980-12-01,2016-10-28,2016-10-28,40.46092668109749,-80.00889818169065,Central Northside,6,25,1-10,1,1,Northern,Riverview
281910,0046B00111000000,"PERRYSVILLE AVE, PITTSBURGH, PA 15214",0046B00111,61760,1997-09-04,1997-09-04,2016-04-29,2016-04-29,40.47047687213271,-80.00875377664265,Perry South,6,26,1-23,1,1,Northern,Riverview
281911,0046B00172000000,"LEGION WAY, PITTSBURGH, PA 15214",0046B00172,3246,2001-11-07,2001-11-07,2016-04-29,2016-04-29,40.47124545933544,-80.0101531640802,Perry South,6,26,1-23,1,1,Northern,Riverview
281912,0046J00227000000,"WILSON AVE, PITTSBURGH, PA 15214",0046J00227,11541,1997-06-30,1997-06-30,2016-04-29,2016-04-29,40.46613322811064,-80.01331107362496,Perry South,6,26,1-12,1,1,Northern,Riverview
281913,0046B00108000000,"PERRYSVILLE AVE, PITTSBURGH, PA 15214",0046B00108,55225,1995-10-06,1995-10-06,2016-04-29,2016-04-29,40.470283327324445,-80.00872913888958,Perry South,6,26,1-23,1,1,Northern,Riverview
281914,0046B00134000000,"N CHARLES ST, PITTSBURGH, PA 15214",0046B00134,18553,1997-05-01,1997-05-01,2016-04-29,2016-04-29,40.47098644842561,-80.01005618959206,Perry South,6,26,1-23,1,1,Northern,Riverview
281915,0046J00220000000,"WILSON AVE, PITTSBURGH, PA 15214",0046J00220,10587,2002-09-19,2007-04-10,2016-04-29,2016-04-29,40.465654836620885,-80.01328390034503,Perry South,6,26,1-12,1,1,Northern,Riverview
281916,0046F00054000000,"PERRYSVILLE AVE, PITTSBURGH, PA 15214",0046F00054,2154,2002-03-04,2005-01-27,2016-04-29,2016-04-29,40.46975707829548,-80.00867157919129,Perry South,6,26,1-23,1,1,Northern,Riverview
281917,0046B00082000000,"PERRYSVILLE AVE, PITTSBURGH, PA 15214",0046B00082,25936,1993-04-23,1993-04-23,2016-04-29,2016-04-29,40.47085840536101,-80.00817228620107,Perry South,6,26,1-23,1,1,Northern,Riverview
281918,0046B00135000000,"N CHARLES ST, PITTSBURGH, PA 15214",0046B00135,35303,2002-08-20,2003-06-24,2016-04-29,2016-04-29,40.47096464689627,-80.01015018670357,Perry South,6,26,1-23,1,1,Northern,Riverview
281919,0046B00106000000,"PERRYSVILLE AVE, PITTSBURGH, PA 15214",0046B00106,6328,,2006-08-24,2016-04-29,2016-04-29,40.470136657267034,-80.00870892214323,Perry South,6,26,1-23,1,1,Northern,Riverview
281920,0046F00055000000,"PERRYSVILLE AVE, PITTSBURGH, PA 15214",0046F00055,26789,1992-09-16,1992-09-16,2016-04-29,2016-04-29,40.469672792132286,-80.00866484209261,Perry South,6,26,1-12,1,1,Northern,Riverview
281921,0046B00105000000,"PERRYSVILLE AVE, PITTSBURGH, PA 15214",0046B00105,7973,1988-07-26,1988-07-26,2016-04-29,2016-04-29,40.47006995418453,-80.00869986815015,Perry South,6,26,1-23,1,1,Northern,Riverview
281922,0045M00114000000,"2412 N CHARLES ST, PITTSBURGH, PA 15214",0045M00114,9000,2002-04-10,2008-04-18,2016-08-19,2016-08-19,40.46567817971256,-80.02025545954427,Perry South,6,26,1-12,1,1,Northern,Riverview
281923,0046K00207000000,"227 LAFAYETTE AVE, PITTSBURGH, PA 15214",0046K00207,15000,1997-02-06,1997-02-06,2016-08-19,2016-08-19,40.46547639442418,-80.00917290014688,Perry South,6,26,1-10,1,1,Northern,Riverview
281924,0046J00099000000,"2303 HOLYOKE ST, PITTSBURGH, PA 15214",0046J00099,5000,2001-12-21,2006-11-21,2016-08-19,2016-08-19,40.46605729659394,-80.01466451907162,Perry South,6,26,1-12,1,1,Northern,Riverview
281925,0046F00228000000,"2450 PERRYSVILLE AVE, PITTSBURGH, PA 15214",0046F00228,75,2002-11-05,2005-12-20,2016-10-28,2016-10-28,40.469065458832674,-80.00841060392156,Perry South,6,26,1-12,1,1,Northern,Riverview
281926,0046F00232000000,"PERRYSVILLE AVE, PITTSBURGH, PA 15214",0046F00232,17000,2001-03-15,2015-05-29,2016-10-28,2016-10-28,40.46930936433902,-80.00815838977373,Perry South,6,26,1-12,1,1,Northern,Riverview
281927,0025R00053000000,"BRERETON ST, PITTSBURGH, PA 15219",0025R00053,2932,1983-02-04,1983-02-04,2016-04-29,2016-04-29,40.454067024084715,-79.97428046088247,Strip District,7,6,2-6,2,6,Central,Highland
281928,0026E00164000000,"385 LINOLEUM WAY, PITTSBURGH, PA 15219",0026E00164,1,2004-12-30,2011-05-05,2016-10-28,2016-10-28,40.45868352483094,-79.96405609438936,Polish Hill,7,6,2-6,2,6,Central,Highland
281929,0081A00125000000,"807 54TH ST, PITTSBURGH, PA 15201",0081A00125,15831,1998-02-27,2007-01-22,2016-04-29,2016-04-29,40.48069262296861,-79.94796034399901,Upper Lawrenceville,7,10,3-5,2,2,Central,Highland
281930,0120N00057000000,"515 KENDALL ST, PITTSBURGH, PA 15201",0120N00057,500,,2016-03-23,2016-08-19,2016-08-19,40.48204849965585,-79.94832094831821,Upper Lawrenceville,7,10,3-5,2,2,Central,Highland
281931,0050B00066000000,"BREESPORT ST, PITTSBURGH, PA 15224",0050B00066,8726,1991-03-04,1991-03-04,2016-04-29,2016-04-29,40.470116668043374,-79.94410382339753,Garfield,9,10,3-4,5,2,Central,Highland
281932,0050B00049000000,"BREESPORT ST, PITTSBURGH, PA 15224",0050B00049,15583,2000-12-08,2000-12-08,2016-04-29,2016-04-29,40.470467830018,-79.94283159406082,Garfield,9,10,3-4,5,2,Central,Highland
281933,0050K00046000000,"JORDAN WAY, PITTSBURGH, PA 15224",0050K00046,8945,2000-02-15,2008-05-06,2016-04-29,2016-04-29,40.46715226121135,-79.94340946962437,Garfield,9,10,3-4,5,2,Central,Highland
281934,0050K00107000A00,"JORDAN WAY, PITTSBURGH, PA 15224",0050K00107A,3084,1994-02-01,1994-02-01,2016-04-29,2016-04-29,40.46679535295184,-79.94287168025271,Garfield,9,10,3-4,5,2,Central,Highland
281935,0050K00107000000,"BROAD ST, PITTSBURGH, PA 15224",0050K00107,4445,1993-09-28,1993-09-28,2016-04-29,2016-04-29,40.46666006549214,-79.94289990551023,Garfield,9,10,3-4,5,2,Central,Highland
281936,0050K00069000000,"N MILLVALE AVE, PITTSBURGH, PA 15224",0050K00069,23755,2000-11-13,2000-11-13,2016-04-29,2016-04-29,40.4672380935188,-79.94461296914294,Garfield,9,10,3-4,5,2,Central,Highland
281937,0050M00078000000,"5349 BROAD ST, PITTSBURGH, PA 15224",0050M00078,2600,2019-01-03,2010-01-27,2016-04-29,2016-04-29,40.465832493479134,-79.9363528956527,Garfield,9,10,3-4,5,2,Central,Highland
281938,0050K00094000000,"5001 BROAD ST, PITTSBURGH, PA 15224",0050K00094,19188,2002-08-02,2005-02-22,2016-04-29,2016-04-29,40.466855009739135,-79.94369286278722,Garfield,9,10,3-4,5,2,Central,Highland
281939,0050L00093000000,"KINCAID ST, PITTSBURGH, PA 15224",0050L00093,12022,1988-01-29,1988-01-29,2016-04-29,2016-04-29,40.466667807807525,-79.93992211205514,Garfield,9,10,3-4,5,2,Central,Highland
281940,0050K00089000000,"4921 BROAD ST, PITTSBURGH, PA 15224",0050K00089,33855,2000-02-03,2000-02-03,2016-04-29,2016-04-29,40.466902969615,-79.9440397964917,Garfield,9,10,3-4,5,2,Central,Highland
281941,0050L00094000000,"KINCAID ST, PITTSBURGH, PA 15224",0050L00094,12383,1995-11-07,1995-11-07,2016-04-29,2016-04-29,40.466656890556685,-79.93984147557978,Garfield,9,10,3-4,5,2,Central,Highland
281942,0050K00084000000,"4911 BROAD ST, PITTSBURGH, PA 15224",0050K00084,12684,2006-12-27,2007-10-18,2016-04-29,2016-04-29,40.466952615249504,-79.94438985621753,Garfield,9,10,3-4,5,2,Central,Highland
281943,0050L00179000A00,"5137 BROAD ST, PITTSBURGH, PA 15224",0050L00179A,20553,2002-03-13,2009-03-23,2016-04-29,2016-04-29,40.46648858243643,-79.94104432776976,Garfield,9,10,3-4,5,2,Central,Highland
281944,0050F00270000000,"N MATHILDA ST, PITTSBURGH, PA 15224",0050F00270,13364,1985-05-10,1985-05-10,2016-04-29,2016-04-29,40.46923642843738,-79.94460283651914,Garfield,9,10,3-4,5,2,Central,Highland
281945,0050K00054000000,"KINCAID ST, PITTSBURGH, PA 15224",0050K00054,3766,2002-09-19,2014-12-03,2016-04-29,2016-04-29,40.467278202736594,-79.9437537512735,Garfield,9,10,3-4,5,2,Central,Highland
281946,0050B00053000000,"BREESPORT ST, PITTSBURGH, PA 15224",0050B00053,,1993-02-02,1993-02-02,2016-04-29,2016-04-29,40.470398161112,-79.94313016549854,Garfield,9,10,3-4,5,2,Central,Highland
281947,0050L00127000000,"5322 KINCAID ST, PITTSBURGH, PA 15224",0050L00127,8667,2002-02-18,2011-10-28,2016-04-29,2016-04-29,40.46629936346119,-79.93721807468695,Garfield,9,10,3-4,5,2,Central,Highland
281948,0050F00269000000,"HILLCREST ST, PITTSBURGH, PA 15224",0050F00269,2975,1978-02-02,1978-02-02,2016-04-29,2016-04-29,40.46928145589652,-79.94420551800931,Garfield,9,10,3-4,5,2,Central,Highland
281949,0050M00053000C00,"BROWN WAY, PITTSBURGH, PA 15224",0050M00053C,7824,1997-02-26,1997-02-26,2016-10-28,2016-10-28,40.46671658114818,-79.93658962532734,Garfield,9,10,3-4,5,2,Central,Highland
281950,0050M00053000D00,"BROWN WAY, PITTSBURGH, PA 15224",0050M00053D,7972,1983-02-09,1983-02-09,2016-10-28,2016-10-28,40.46670653319512,-79.93653016764387,Garfield,9,10,3-4,5,2,Central,Highland
281951,0050M00053000B00,"BROWN WAY, PITTSBURGH, PA 15224",0050M00053B,9781,,,2016-10-28,2016-10-28,40.46672512998367,-79.93664280291283,Garfield,9,10,3-4,5,2,Central,Highland
281952,0050L00023000C00,"BROWN WAY, PITTSBURGH, PA 15224",0050L00023C,17526,2002-06-20,2003-03-10,2016-10-28,2016-10-28,40.466994681267934,-79.93713594596369,Garfield,9,10,3-4,5,2,Central,Highland
281953,0050G00231000000,"5163 HILLCREST ST, PITTSBURGH, PA 15224",0050G00231,2624,2002-02-25,2007-03-08,2016-10-28,2016-10-28,40.46864781027878,-79.93982039486096,Garfield,9,10,3-4,5,2,Central,Highland
281954,0050G00090000000,"5144 HILLCREST ST, PITTSBURGH, PA 15224",0050G00090,1,1993-08-09,1993-08-09,2016-10-28,2016-10-28,40.46835157840652,-79.94077340598221,Garfield,9,10,3-4,5,2,Central,Highland
281955,0050L00025000A00,"5307 BROWN WAY, PITTSBURGH, PA 15224",0050L00025A,15000,1997-08-05,1997-08-05,2016-10-28,2016-10-28,40.467038816109294,-79.93744838977248,Garfield,9,10,3-4,5,2,Central,Highland
281956,0050G00244000000,"HILLCREST ST, PITTSBURGH, PA 15224",0050G00244,13793,2001-05-31,2004-12-31,2016-10-28,2016-10-28,40.468786425568446,-79.94088309669125,Garfield,9,10,3-4,5,2,Central,Highland
281957,0050M00013000000,"ROSETTA ST, PITTSBURGH, PA 15224",0050M00013,0,1981-11-05,1981-11-05,2016-10-28,2016-10-28,40.46710084378776,-79.93678012813382,Garfield,9,10,3-4,5,2,Central,Highland
281958,0050L00017000D00,"312 N ATLANTIC AVE, PITTSBURGH, PA 15224",0050L00017D,1,2001-05-31,2001-05-31,2016-10-28,2016-10-28,40.467037684966414,-79.9377314253384,Garfield,9,10,3-4,5,2,Central,Highland
281959,0050M00050000000,"5335 KINCAID ST, PITTSBURGH, PA 15224",0050M00050,7850,2000-11-13,2007-03-15,2016-10-28,2016-10-28,40.46654792891206,-79.93650115935877,Garfield,9,10,3-4,5,2,Central,Highland
281960,0050M00020000B00,"5349 BROWN WAY, PITTSBURGH, PA 15224",0050M00020B,1,2002-03-07,2009-02-12,2016-10-28,2016-10-28,40.46688414319216,-79.93633996428301,Garfield,9,10,3-4,5,2,Central,Highland
281961,0050M00053000A00,"5336 BROWN WAY, PITTSBURGH, PA 15224",0050M00053A,15000,2002-01-24,2017-04-03,2016-10-28,2016-10-28,40.466729551471005,-79.93669800762814,Garfield,9,10,3-4,5,2,Central,Highland
281962,0050M00055000000,"5327 KINCAID ST, PITTSBURGH, PA 15224",0050M00055,13500,2002-02-25,2004-02-18,2016-10-28,2016-10-28,40.466593103490894,-79.93681114443403,Garfield,9,10,3-4,5,2,Central,Highland
281963,0050M00018000B00,"ROSETTA ST, PITTSBURGH, PA 15224",0050M00018B,3000,1986-09-30,1986-09-30,2016-10-28,2016-10-28,40.467055821560535,-79.93645525354769,Garfield,9,10,3-4,5,2,Central,Highland
281964,0050M00012000000,"5328 ROSETTA ST, PITTSBURGH, PA 15224",0050M00012,1500,1999-05-03,2016-03-08,2016-10-28,2016-10-28,40.46710839683446,-79.93683512063315,Garfield,9,10,3-4,5,2,Central,Highland
281965,0050L00025000B00,"5309 BROWN WAY, PITTSBURGH, PA 15224",0050L00025B,1500,2001-04-30,2007-02-22,2016-10-28,2016-10-28,40.46702993341544,-79.93739040355901,Garfield,9,10,3-4,5,2,Central,Highland
281966,0050M00019000A00,"5345 BROWN WAY, PITTSBURGH, PA 15224",0050M00019A,1,1992-07-09,1992-07-09,2016-10-28,2016-10-28,40.466900117253,-79.93644944218231,Garfield,9,10,3-4,5,2,Central,Highland
281967,0050H00007000000,"5339 ROSETTA ST, PITTSBURGH, PA 15224",0050H00007,0,2002-11-25,2009-02-06,2016-10-28,2016-10-28,40.46742391825014,-79.93648216716896,Garfield,9,10,3-4,5,2,Central,Highland
281968,0050L00023000B00,"5321 BROWN WAY, PITTSBURGH, PA 15224",0050L00023B,0,1988-09-02,1988-09-02,2016-10-28,2016-10-28,40.466987765796524,-79.93707999411568,Garfield,9,10,3-4,5,2,Central,Highland
